playCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
266700,2024-07-10T13:12:34.000Z,,,heja,,brand,,localbrand,,fyp,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",onthisday,,fyppppppppppppppppppppppp,,fffooorrryyyooouuupppaaagggeee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2665,2024-07-10T23:52:55.000Z,bomdia,,quintafeira,,oraçao,,deus,,fe,,pazeluz,,rosiane3560,,tiktokvideos,,foryoupage,,mensagemdereflexão,,gratidaoadeusportudo,,bomdiacomdeus,,cristao,,feemdeus,,diostebendiga,,11dejulho,,felizquintafeira,,diaabencoado,,mensagemdedeus,,oraçaododia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,som original,gratis,18300000000.0,61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26600000,2024-01-26T00:27:50.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut.  Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",maimiloj,,milo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,plantillas,,plantillagratis,,plantillascapcut,,plantillas_edits,,capcutmexico,,amor,,pareja,"¡Romance, disgustos, bromas y la mejor compañía! 💓 Muestre tus mejores momentos en #Pareja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,M.A.I,gratis,18300000000.0,48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26600,2024-07-10T19:20:55.000Z,,,lbel,,lbel,,nancydobles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,sonido original,publicidad,59000000000.0,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265200,2024-07-10T15:10:02.000Z,asmr,All the soothing sounds you need to massage your brain.,hair,Express yourself through your hair!,cute,,barber,,tendencia,,gerardoayala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,MILLION DOLLAR BABY (VHS),gratis,18300000000.0,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265200,2024-05-22T02:28:46.000Z,publicidad,,anuncio,,cultodejovens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,sonido original,anuncio,1900000000.0,16,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26400,2024-07-10T19:32:21.000Z,algeria,,dz,,oran,,shopping,,fashion,,shoes,,summer,Hello #Summer.,promo,,solde,,marketing,,fyp,,sale,Benji &amp; Fede vi invitano a condividere quello che vi fa star bene tutti i giorni e vi fa scacciare l’ansia… con #Sale in sottofondo! 😊,foryou,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,son original,promo,32100000000.0,107,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26300000,2023-07-13T17:07:44.000Z,lojademodafeminina,,lojademoda,,dicademoda,,camisaslim,,camisanude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,TOUCH IT,loja,8300000000.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-06-08T21:24:24.000Z,freefirefaqire,,ffceu,,faqire_ff,,pnlfaqire,,faqire,,pnltherapy,,cherry__society🍒,,iconics🖤✨,,ffedits,,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,原聲 - 游文廷是我的狗,free,68200000000.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-04-19T08:20:55.000Z,vincentmartella,,comercial,,burgerking,,greg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,original sound,comerciales,789600000.0,119,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2600000,2024-03-22T01:35:17.000Z,tatuajesecreto,,tatuajesentiktok,,tatuajes,,tatuaje,,tatoogirl,,guayaquil,,tattoo,Muéstranos tu mejor #Tattoo o el peor 🤔,tattoos,,tatt,,tattoolover,,tattooartist,,tattooideas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,sonido original,guayaquil,36900000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2600000,2024-04-06T04:09:28.000Z,ajairapublic,,thisislocalhero,,kabirfaisal443,,growmyaccount,,unfrezzmyaccount,,আইডিতে_view_like_আসে_না😪😪😪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-03-19T00:56:46.000Z,barquisimeto,,venezuela,,tienda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,Temperature,tienda,9700000000.0,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2600000,2024-05-24T12:31:08.000Z,madeira,,mesamadeira,,marchetaria,,lojamoveis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,Tipo Yellowstone,loja,8300000000.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-03-23T04:52:21.000Z,thisislocalhero,,kabirfaisal443,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2021-09-21T22:43:45.000Z,ec,,ecuador,,ecuador🇪🇨,,🇪🇨,,nevera,,orden,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,escuelaspublicas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-05-25T01:26:30.000Z,fyp,,conercialderadio,,parati,,paratupagina,,oxxo,,grabandotiktok,,oxxoalavueltadetuvida,,oxxotiktok,,locutora,,locutoraentiktok,,vozcomercial,,presentdoradetv,,retodelocucion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,sonido original,comerciales,789600000.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-04-17T18:46:51.000Z,costura,,,,fy,,fyyyyyyyyyyyyyyyy,,marketingdigital,,marketing,,publicidade,,doceria,,diversao,,tiktok,,tiktokmenota,,risada,,festa,,decoracao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,sonido original,publicidad,59000000000.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2023-06-29T07:36:36.000Z,fypage,,gratisalışverişi,,gratisindirimi,,favoriürünlerim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,Makeba,gratis,18300000000.0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-06-02T16:13:02.000Z,foryoupage,,fypシ゚viral,,colegiopublico,,ambato,,potaxies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2600000,2024-06-27T17:28:30.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,video,,grow,,account,,foryou,,foryoupage,,poetry,"Roses are red, violets are blue, we are not very good at poetry, are you better?",urdupoetry,,aesthetic,"Art is the imposing of a pattern on experience, and our #Aesthetic enjoyment is recognition of the pattern. Create your aesthetic video. Can't wait to see your creative ideas.",trending,"Discover the top viral trends, sounds and effects of the week! 🔥",1millionaudition,"1 Million Audition India is ON! This time,  Join 1 or more of the 5 categories and everyone has the chance to win the final prize: #1MVinesIN #1MArtIN #1MSportsIN #1MSpecialSkillsIN #1MFashionIN Please check the final result here: https://activity.tiktok.com/magic/runtime/?id=1626",fahad_estix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,original sound,ad,525800000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-07-03T14:33:15.000Z,airport,,greece,,girlstrip,,dutyfree,,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",holiday,,foryoupage,,fyp,,foryou,,crete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,original sound - Shauna,free,68200000000.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-05-20T22:45:33.000Z,vlogs,,virales,,videosdeterror,,misterio,,viralestiktok,,2024,,fenomenosnaturales,,vaticano,,sobrenatural,,anuncios,,enigmas,,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,"Suspense, horror, piano and music box",anuncio,1900000000.0,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-03-22T19:26:59.000Z,freefire,,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,garenafreefire,,freefireindiaofficial,,foryou,,india,Hi India!!!😘😘😘,montage,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",beesto_freefire🌸,,stayupwithff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,original sound,free,68200000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-02-04T18:33:31.000Z,posters,,makeyourownposter,,roomdecor,,freeposter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,kids by current joys x fruba,free,68200000000.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-06-04T08:00:00.000Z,おすすめにのりたい,,くわまん,,ミスターハグ,,フリーハグ,,フィリピン,,バギオ,,mrhug,,freehugs,Spread good vibes and musical.ly love through hugs! 💞✨,hug,,japanese,,philippines,,baguio,,fypシ゚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,オリジナル楽曲 - Mr.Hug(くわまん),free,68200000000.0,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2023-08-24T14:46:47.000Z,chiclayoperu🇵🇪❤,,ofertasimperdibles,,enterizopantalon,,enterizos,,ropaelegante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,La Triple M,ofertas,14200000000.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600000,2024-01-09T03:27:55.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,manabi_ecuador🇪🇨,,fyp,,parati,,manaba,,greenscreen,"Try out the #GreenScreen Creative Effect! Check out the latest trends using #greenscreen for some inspiration. Just pick an image from your camera roll, stand in front of a plain background, and make the next TikTok masterpiece.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,Rave no Escurinho Bota a Mão na Parede,,,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2594,2024-07-10T18:24:20.000Z,familiacarrionecuador,,miesposa,,santodomingoecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,sonido original,santodomingoecuador,1700000000.0,113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2590,2024-07-10T21:51:24.000Z,happy,happy,foryoupage,,trandingvideo,,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,False,False,original sound,publi,33700000000.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258600,2024-05-16T01:55:45.000Z,napo,,ecuador🇪🇨,,promo2024,,ecuador,,nacionaltena,,tena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,she's not real,promoecuador,748100.0,13,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2586,2024-07-11T01:51:21.000Z,😂😂😂😂😂,,🔥🔥🔥🔥🔥,,venezolana,,fypシ゚viral,,👸🏻,,gordibuena,,graciasdiosportodo❤️🙏🏻,,😈,,lagordaesa🥰😍,,gordaperonotuya😋🤩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,Che Che,publicidad,59000000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2571,2024-07-10T19:48:14.000Z,darkromance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,False,False,som original,publi,33700000000.0,62,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25700,2022-12-24T22:43:00.000Z,ecuador,,ambato,,carnes,,rebeye,,carnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25700,2024-01-12T14:53:40.000Z,ecuador,,estoesecuador🇪🇨,,estoesecuador,,igoecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,20,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255800,2024-07-10T16:31:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,"Djent, Metalcore, Intense, Guitar riffs, Brutal, Metal, Dark, Doom, Battle, Energetic, Exciting,(1482006)",gratis,18300000000.0,49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25500000,2023-11-14T06:00:57.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,original sound - Donny Ramadhan,gratis,18300000000.0,209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,2024-07-11T02:20:03.000Z,camaralenta,1... 2... 3... ¡Cámara! ¡Muestra tu talento pero leeeeentameeeente! 💫,esteoeste,,fypシ゚viral,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,sonido original,guayaquil,36900000000.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254900,2024-01-12T14:02:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,original sound,machala,3600000000.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25400000,2023-12-14T22:03:23.000Z,,,publi,,unaartisan,,natura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,True,False,som original,publi,33700000000.0,34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254000,2024-07-07T00:29:12.000Z,johncena,,wwe,The Biggest Event of the Summer is officially here! Join the entire #WWE community and celebrate all things SummerSlam!,wwemexico,,retiro,,wwefan,,tiktokdeportes,"Desde trucos de futbol y tus rutinas fitness hasta movimientos de artes marciales, comparte con nosotros tu pasión por los deportes. Conoce más en https://bit.ly/3zg8r4x",fyp,,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,sonido original,anuncio,1900000000.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253400,2023-09-22T23:11:27.000Z,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,Almas Inseparables,ambato,4600000000.0,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253100,2024-02-29T20:17:04.000Z,ambato_ecuador🇪🇨🇪🇨,,ambato,,fiestasdelasfloresydelasfrutas,,tungurahua,,tierradelostresjuanes,,fff2024,,parati,,fypシ゚viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25300,2023-04-02T22:10:40.000Z,achadinhos,,shopee,,casa,"Porque no hay ningún lugar como el hogar. ¡Muéstranos tu rincón favorito, hacks y consejos para la casa! 🏡",moveis,,promo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Mel do Egito,ofertas,14200000000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25200000,2022-05-26T14:59:38.000Z,dubai,,filmmaking,,commercial,,,,bts,,behindthescenes,Share your #BehindTheScenes moments,filmmakersworld,,marketing,,advertising,,contentcreation,,contentcreator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,original sound,comerciales,789600000.0,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25200,2024-07-11T01:32:27.000Z,,,greciarecinos,,greciaytufi,,guatemala,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,가을바람,ecuador,195300000000.0,71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,2024-07-10T22:05:22.000Z,,,foreverliss,,xôfrizz,,publi,,autocuidado,,produtosdecabelo,,cuidadoscomcabelo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,False,False,som original,publi,33700000000.0,83,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251100,2022-11-21T04:16:30.000Z,fypシ,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251000,2024-01-17T17:43:54.000Z,fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,parati,,paratipage,,foryou,,fyy,,focorecargable,,murallachinastodomingo,,murallachinastodgo,,ecuadortik,,santodomingo,,latierrita,,envios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,False,False,dear future husband,santodomingoecuador,1700000000.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251000,2024-07-04T21:09:59.000Z,fyp,,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,secundaria,,2024,,ultimoaño,,promo24,,egresados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,original sound,promo,32100000000.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
