diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
43000,2024-06-14T19:30:25.000Z,camadelujo,,camaarcoiris,,camarosada,,viraltiktok,,camasmodernas,,dormitoriosdiseños,,diseñodehabitacion,,fyp,,tiktoknews,,comercialmiaec,,comercialmia,,guayaquil,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,Una Vida Pasada,comerciales,789600000.0,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43,2024-07-11T02:11:21.000Z,,,fyp,,jestham,,promoguncang77,"Yuk, Ikutan kompetisi video pendek #PromoGuncang77 dan dapatkan kesempatan menang total hadiah RATUSAN JUTA rupiah untuk ratusan kreator dan seller 🎉Cara ikutan: 1. Gunakan hashtag #PromoGuncang77 2. Upload viedomu di periode 29 Juni 2024 - 7 Juli 2024 3. Unggah video e-commerce dengan keranjang kuning berisi produk favoritmu dengan durasi minimal 15s sebanyak-banyaknya, datangkan penjualan dan order! Syarat &amp; Ketentuan: 1. Pastikan akunmu tidak dikunci/ private account 2. Pastikan akunmu bukan merupakan fake account/ giveaway account 3. Video wajib memenuhi persyaratan TikTok's Community Guidelines dan TikTok berhak menghapus video yang tidak sesuai atau melanggar TikTok's Community Guidelines. Yuk liat info lengkap hadiahnya di sini: https://m.tiktok.shop/s/AIoTrkP43qAT Pemenang akan dipilih berdasarkan video dengan penjualan terbanyak dan yang paling kreatif! Seluruh hak interpretasi milik TikTok dan Tokopedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,False,False,Rasa Sayange,promo,32100000000.0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,2024-07-10T23:31:57.000Z,ofertas,,copaamerica,See the best moments from the CONMEBOL Copa América on TikTok! ⚽️🌟,descuentosecuador,,descuentosonline,,zapatosdefutbolquito,,umbro,,camisetasdefutbol,,camisetasoriginalesdefútb,,camisetasecuador,,camisetaazulecuador,,camisetaternaecuador,,nuevacamisetaecuador,,camisetasoficial,,fef,,seleccionecuatoriana,,ecuadorseleccion,,moisescaicedo,,oferta,,promo,,jeremysarmiento,,pierohincapie,,yeboah,,galindez,,kendrypaez,,ecuadorsiempreprimero🇪🇨,,ecuadorvsvenezuela,,descuentosecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,som original,promoecuador,748100.0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
43,2023-11-28T09:37:06.000Z,voloracreativeagency,,creativeagency,,creativedirection,,cgi,,advertising,,videoedit,,cgiart,,channel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,False,False,Come Check This (Quickie Edit),comercial,3100000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,2024-07-10T22:58:50.000Z,antioqueño,,esmio,,aguardienteantioqueño,,aguardiente,,colombia,,quito,,lugaresquito,,huecasquito,,licoresquito,,ecuador,,parati,,fypシ,,promofiestera,,fiesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,De Party En Party,promoecuador,748100.0,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
429600,2024-04-08T21:04:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,DC DO BUZZ,loja,8300000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4290,2024-07-07T03:12:50.000Z,rancho,,anuncios,,pueblo,,veracruz,Na infância.. ⛹🏽‍,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,fyp,,fypシ,,tincontlanver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,sonido original,anuncio,1900000000.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,2024-07-11T02:31:46.000Z,nature,Here's to the great outdoors.,scary,,forest,,animal,,darkmoose,,darkmooseman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42800,2024-06-07T15:07:21.000Z,keşfet,https://m.tiktok.com/magic/eco/runtime/release/60c316c395fb69030c86725a?appType=muse?magic_source=CM,kesfetteyiz,,kesfetbeniöneçıkart,,gratis,,fypシ゚viral,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,False,False,bastığım yer cam kırıkları almam önlem,gratis,18300000000.0,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427100,2024-02-10T23:06:26.000Z,tiendadechinos,,chinacity,,Tiendita,,Notocar,,Nomilal,,midshop,,Merida,,Meridanovip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,sonido original,tienda,9700000000.0,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42700,2024-06-04T14:01:07.000Z,localvaisayed,,foryou,,foryoupage,,viraltrend,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",fyp,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,kabirfaisal443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427,2024-07-11T01:34:01.000Z,as_asmal,,cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,False,False,Piki Piki Speed Song,cuenca,11700000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4269,2024-07-01T01:50:12.000Z,ofertas,,descuentos,,falabella,,falabellaperu,,casaca,,ahorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,Remix my humps,ofertas,14200000000.0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42600,2024-01-29T03:52:02.000Z,dondeir,,ciudaddemexico,,estadodemexico,,cdmx,,dondeircdmx,,centrocomercial,,datos,,cdmx🇲🇽,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,edamame,comerciales,789600000.0,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425200,2024-05-06T04:13:34.000Z,roytwins,,lasgemelasdelfree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,sonido original,free,68200000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42500,2024-04-21T20:24:14.000Z,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,som original,loja,8300000000.0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42500,2024-07-02T04:28:11.000Z,quemiedo,,lallorona,,esreal,,yoescuchotropicálida,,terror,,paranormal,,oculto,,leyendas,,leyendasurbanas,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",ecuador,,laleyendadelallorona,,risas,,esdechill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,True,sonido original,ecuador,195300000000.0,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
425,2024-06-29T18:33:22.000Z,lasfresitas,,fresasconcrema🍓,,paratii,,fresascondurazno,,emprendimiento,"Aprende más acerca de lo bueno, lo ,malo, lo divertido del #Emprendimiento",fypシ゚,,machala_ecuador,,virall,,fresasconchocolate,,machala,,fresas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,False,False,original sound,machala,3600000000.0,22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
42400,2024-07-05T03:23:28.000Z,futbol,Rueda el balón por las canchas del mundo y los amantes del #futbol somos felices. ⚽ ❤️🤩 Celebremos este momento y llenemos TikTok con los mejores videos 😏,ecuador,,latri,,fyp,,eliminado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,False,False,sonido original,ecuador,195300000000.0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42400,2024-05-22T21:06:55.000Z,seubrilhoseupoder,,kolestonbrilhoinfinito,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,True,False,som original,publi,33700000000.0,55,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42400,2023-11-25T21:56:23.000Z,ecuador,,trend,,roberta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,sonido original,,,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42400,2023-07-03T19:38:47.000Z,adlaurent,,10couplesparfaits,,melanight,,telerealite,,tvrealite,,adlaurent_fit,,realitytv,,allan,,bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,son original,ad,525800000000.0,158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,2023-05-06T22:03:54.000Z,,,,,viveambato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
422,2024-07-10T23:46:26.000Z,,,moda,Muestra tus looks más creativos y comparte los mejores tips de #Moda ✨🧥👢,chicas,,mujer,,estilos,,variedad,,fashion,,outfits,Share your choice of outfits!! ✨❤️,fabricaderopa,,mayorista,,tiendaderopa,,outfitoftheday,,dama,,boutique,,ropamedellin,,poblado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,Luxury Fashion(1532054),tienda,9700000000.0,67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421300,2024-05-22T18:16:50.000Z,dadjoke,,funny,What's so #Funny?,dadjokes,Tell us your best #DadJokes.,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,original sound,free,68200000000.0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420200,2024-06-10T23:20:47.000Z,,,modasinreglas,,liverpool,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,True,False,sonido original,publicidad,59000000000.0,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4202,2024-06-03T20:08:53.000Z,dibujos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,MOVE YO BODY (sped up),anuncio,1900000000.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200000,2020-02-11T00:18:20.000Z,,,poplchallengue,,newtech,,technology,,foryou,,fyp,,instant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,original sound,ad,525800000000.0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200000,2023-12-26T23:58:18.000Z,freesebastian,,scientology,,sad,,streetsla,,cult,,secta,,scientologists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,Apocalypse,free,68200000000.0,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4200,2024-04-13T07:28:33.000Z,bottlewarmer,,babies,,cute,,portable,,timesaving,,reliable,,timesaving,,timeefficient,,momandbabies,,bestproduct2024,,buynow,,beauty,Share your best makeup tips and get the latest in #beauty 💄💅🏾,milk,,warm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,False,False,original sound,ofertas,14200000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2024-07-10T19:24:18.000Z,,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,ecuador,,te,,moringa,,natural,,viralvideo,,ponmeenparati,,ponmeenparatitiktok,,fibra,,trend,,efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,sonido original,promoecuador,748100.0,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,2024-07-11T01:57:52.000Z,niveatononatural,,esunarecetanounaformula,,publicidad,,girls,,vlog,share with us your daily life and your most special moments! We wanna see your best original vlogs !!!,girly,,thatgirl,,friends,Its International Friendship Day! Show us what you and your #Friends get up to and why you love them so much ❤️,soyzarahi,,zarahidiaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,False,False,original sound - patra_b,publicidad,59000000000.0,63,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
418700,2024-04-03T01:57:58.000Z,roytwins,,lasgemelasdelfree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,sonido original,free,68200000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41800,2024-05-01T17:25:30.000Z,localbrand,,myanmarthrift,,stableedge,,noreplacementsfound,,nrf,,myanmar,,minusx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416600,2024-03-15T22:30:19.000Z,estadiobancoguayaquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,sonido original,guayaquil,36900000000.0,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416300,2024-03-20T15:36:47.000Z,garenafreefire,,sensibilidade,,freefiretrend,,ghost_warrior444,,hiz,,freefiresettingspro,,phonesetting,,ghost_warrior444,,sensibility,,headsetfreefire,,freefirehack,,freefiresetting,,speed,,sensitivity✔️⚙️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,orijinal ses,free,68200000000.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41600,2023-08-05T13:02:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,original sound - user3078550624246,anuncio,1900000000.0,43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415400,2024-06-27T10:50:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,Dari planet lain,ad,525800000000.0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415300,2024-02-14T03:40:34.000Z,free,,vybzkartel,,reggae,,marley,,jamaicantiktokviral🇯🇲,,fypviral,,fy,,jamaicantiktokviral🇯🇲,,fy,,foryoupage,,uk,,privycouncil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,Translator,free,68200000000.0,33,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415100,2024-03-14T17:57:12.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,original sound,ad,525800000000.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,2024-07-10T14:54:06.000Z,🥰🥰❤️❤️🥰🥰💕💕💗💯✌love,,loja,,flypシ,,ecuador,,paratii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,False,False,sonido original,loja,8300000000.0,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
414900,2024-04-08T05:19:43.000Z,thisislocalhero,,kabirfaisal443,,ajairapublic,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,False,False,original sound,local,6900000000.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414200,2024-04-09T10:07:52.000Z,diniisad,,bengkulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,False,False,suara asli - Hans,ad,525800000000.0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4131,2022-11-10T05:19:15.000Z,cocacola,,anuncio,,comercial,,tv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,False,False,sonido original,comerciales,789600000.0,20,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
413000,2024-06-08T21:24:24.000Z,freefirefaqire,,ffceu,,faqire_ff,,pnlfaqire,,faqire,,pnltherapy,,cherry__society🍒,,iconics🖤✨,,ffedits,,foryou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,False,False,原聲 - 游文廷是我的狗,free,68200000000.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4130,2022-11-10T05:19:15.000Z,cocacola,,anuncio,,comercial,,tv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,False,False,sonido original,anuncio,1900000000.0,20,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
412100,2024-05-21T11:16:13.000Z,empresaria,,ecommerce,,tiendaonline,,comercioelectronico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,False,False,оригинальный звук,tienda,9700000000.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4107,2024-07-10T15:16:37.000Z,nerviovago,,ansiedad,,depresion,,fobia,,psiquiatra,,saludmental,"Unámonos como comunidad para acabar con los estigmas y asegurarnos de que todxs tengan los recursos y el apoyo que necesitan. En esta página podrás descubrir y aprender sobre temas de #SaludMental de la mano de creadores y organizaciones que ponen a la cabeza el bienestar, ofreciendo recursos esenciales.",ecuador,,quito,,citimed,,psiquiatriahumanizada,,panico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,sonido original,quito,36100000000.0,123,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4100,2024-05-21T01:17:35.000Z,quito_ecuador🇪🇨,,buenavibraytinta,,tattooartist,,coveruptattoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,False,False,sonido original,quito,36100000000.0,73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2024-07-10T01:45:00.000Z,angelos,,pizza,You want a pizza this? 🍕,ecuador,,atropellofalso,,cuenca,,reelsvideoシ,,tranvia,,broma,¡Únete al hashtag y cuéntanos cuál es tu mejor broma! 😂,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,False,False,sonido original - angelospizza,promoecuador,748100.0,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,2022-10-09T21:31:20.000Z,krm,,viajeseguro,,ambato_ecuador🇪🇨🇪🇨,,latacunga,,baños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,False,False,sonido original,ambato,4600000000.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,2024-07-11T00:43:38.000Z,cangrejos🦀🦀,,parati,,ecuador🇪🇨,,guayaquil,,sur,,fyeシ,,rodada,,viralvideo,,videos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,False,False,Patacon Pisao,guayaquil,36900000000.0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
