diggCount,createTime,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca,hashtags_0_name,hashtags_1_name,hashtags_2_name,hashtags_3_name,hashtags_4_name,hashtags_5_name,hashtags_6_name,hashtags_7_name,hashtags_8_name,hashtags_9_name,hashtags_10_name,hashtags_11_name,hashtags_12_name,hashtags_13_name,hashtags_14_name,hashtags_15_name,hashtags_16_name,hashtags_17_name,hashtags_18_name,hashtags_19_name,hashtags_20_name,hashtags_21_name,hashtags_22_name,hashtags_23_name,hashtags_24_name,hashtags_25_name,hashtags_26_name,hashtags_27_name,hashtags_28_name,hashtags_29_name,hashtags_30_name,hashtags_31_name,hashtags_32_name,hashtags_33_name,hashtags_34_name,hashtags_35_name,hashtags_36_name,hashtags_37_name,hashtags_38_name,hashtags_39_name,hashtags_40_name,hashtags_41_name,hashtags_42_name,hashtags_43_name,hashtags_44_name,hashtags_45_name,hashtags_46_name,hashtags_47_name
32,1720662428,2024-07-11T01:47:08.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tik_tok,conjuntosfemininos,mujeres,girls,modafeminina,moda,ootdfashion,ootd,ropaeconomica,ropaecuador,latierritasantodomingo🇪🇨,guayaquil,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,fypage,fyppppppppppppppppppppppp,fyppppppppppppppppppppppp,viralvideo,viraltiktok,viral_video,vestidos,vestidoselegantes,vestidoscortos,outfit,outfitideas,outfitinspo,outfit,ponmeenparati,ponmeenparatitiktok,viral,fypシ,fyp,fypage,,,,,,,,,,,,,,,,
6781,1714230256,2024-04-27T15:04:16.000Z,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,restaurant,latierrita,santodomingo,costillas,asados,arrozmoro,viral,parati,fyp,ecuador,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,fypシ,fypシ゚viral,fypage,fyppppppppppppppppppppppp,zyxcba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266800,1718931042,2024-06-21T00:50:42.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,doandmo,kawaii,coquette,darkcoquette,sailormoon,bl,cinnamoroll,nana,y2k,aesthetic,bts,blackpink,kimetsunoyaiba,bokunoheroacademia,kawaiigoth,pompompurin,centrodelima,gamarra,kawaiioutfit,aestheticoutfit,jinx,kawaiiaesthetic,sanrio,kawaiifashion,kawaiistyle,kuromi,shein,mymelody,modaasiatica,webcore,,,,,,,,,,,,,,,,,
280000,1717473753,2024-06-04T04:02:33.000Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,detallesentrujillo,trujilloperu🇵🇪,tiendaonlineperu,regalosparaunbicholover,bicholover,reallmadrid,juventusfans⚪⚫,fansronaldo,fansronaldo,couplegoals,like,bicho,cr7fans,cr7cristianoronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,1720642851,2024-07-10T20:20:51.000Z,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,realmadrid,deportesentiktok,tiktokfootballacademy,championsleague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70800,1715993114,2024-05-18T00:45:14.000Z,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fyp,zapatillas,nike,adidas,jordan,contraentrega,remate,peru,tiendapresencial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1720645499,2024-07-10T21:04:59.000Z,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,tiendasdaka,daka,sefeliz,parati,airfryer,fyp,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997600,1708111481,2024-02-16T19:24:41.000Z,0,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,humor,tienda,fyp,videoviral,dulces,feria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1720660495,2024-07-11T01:14:55.000Z,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1720666183,2024-07-11T02:49:43.000Z,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,tipicoseljadegt,mujeresdecortegt,wheneverwherever,trendingvideo,tipicos,tipicos,trendingsong,viraltiktok,chic,moda,viraltiktok,fly,flypシ,quicheguatemala🇬🇹,tipicoseljadegt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54800,1719862592,2024-07-01T19:36:32.000Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kpop,santacruz,bolivia,korean,comidacoreana,koreanfood,kpoporiginal,tiendakpop,fyp,parati,foryou,green,foryoupage,twice,lovely,lovelies,once,onces,sana,nayeon,jeongyeon,momo,jihyo,mina,dahyun,chaeyoung,tzuyu,,,,,,,,,,,,,,,,,,,,,
2186,1720648399,2024-07-10T21:53:19.000Z,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,protector,hogar,promo,ofertas,emprendimiento,emprendedor,videoviral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,1720632387,2024-07-10T17:26:27.000Z,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,1720627556,2024-07-10T16:05:56.000Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fortnite,tiendafortnite,fortnitec5s3wrecked,elultimoenquedar,fortniteog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1720653672,2024-07-10T23:21:12.000Z,0,0,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bts,army,papaarmy,tienda,papaarmykpopshop,envios,venezuela,colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307700,1718435147,2024-06-15T07:05:47.000Z,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tiendadeconveniencia,mexico,mexicana,fyppppppppppppppppppppppp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1720663200,2024-07-11T02:00:00.000Z,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mundodulce,centrodelima,dulcesdeliciosos,golosinasparatodos,golosinas,fiestainfantil,sorpresitas,tiendadegolosinas,tiktokgolosinas,dulcesparafiesta,golosinasparafiestas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,1720652511,2024-07-10T23:01:51.000Z,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,jordan,cdmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,1720652552,2024-07-10T23:02:32.000Z,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,victoriadesignslapaz,viral,parati,comedia,humor,entretenimiento,divertido,gracioso,tiktok,tendencia,trend,trending,video,videoviral,viralvideo,lapazbolivia🇧🇴,tienda,ventaspormayor,nuevo,fyp,foryou,victoriadesignsbolivia,follow,xcyzba,lol,2024,kawaii,atencionalcliente,accessories,live,following,ventaspormayorymenor,review,lapaz,santacruz,bolivia,reyleon,simba,trabajo,atencion,atencionalcliente,compañeros,,,,,,
2600000,1718426549,2024-06-15T04:42:29.000Z,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viral,tiendaencorea,fyp,tiendadeconveniencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33300,1719269945,2024-06-24T22:59:05.000Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emprendimiento,viral,fyp,maquillaje,belleza,colombia,cali,tiendademaquillaje,girls,detalles,futbol,cr7,messi,novios,grwm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94600,1710809806,2024-03-19T00:56:46.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,barquisimeto,venezuela,tienda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546300,1705335809,2024-01-15T16:23:29.000Z,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,korea,corea,seoul,seul,coreadelsur,southkorea,tiendadeconvenienciacoreana,tiendadeconveniencia,jamescorea,conveniencestore,koreanconveniencestore,jamestiendadeconveniencia,asmr,bebidascoreanas,hielocorea,vasoscorea,koreansnacks,comidacoreana,koreanfood,🇰🇷,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544300,1719789295,2024-06-30T23:14:55.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31200,1719598941,2024-06-28T18:22:21.000Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,certificacion,viralvideo,paratii,cool,viralvideosofficial❤️❤️🤩foryoupage❣️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,1720634987,2024-07-10T18:09:47.000Z,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,viral,corredoradepropiedades,ventapropiedades,elbosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42600,1706500322,2024-01-29T03:52:02.000Z,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dondeir,ciudaddemexico,estadodemexico,cdmx,dondeircdmx,centrocomercial,datos,cdmx🇲🇽,viral,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149200,1709734529,2024-03-06T14:15:29.000Z,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fypシ,parati,foryou,aviationlovers,airportlife,ryanair,aviacioncomercial,fyp,foryoupage,frases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47100,1717358664,2024-06-02T20:04:24.000Z,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,peru,comerciales,comercialesperu,lostmedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1720666376,2024-07-11T02:52:56.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,edits,de,edits,parati,viral,fyp,parati,viral,messi,comercial,mujeres,fútbol,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1720635420,2024-07-10T18:17:00.000Z,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122400,1707925518,2024-02-14T15:45:18.000Z,0,0,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,tiktok,tv,propaganda,comercial,lembranças,nostalgia,anos80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,1720527353,2024-07-09T12:15:53.000Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,comercialdorcas,asuncionparaguay,mercado4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,1720616824,2024-07-10T13:07:04.000Z,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1720644685,2024-07-10T20:51:25.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,potosi,bolivianosenbrasil🇧🇴🇧🇷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23700,1710413491,2024-03-14T10:51:31.000Z,0,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,anos90,tv,comercial,propaganda,saudades,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1720660053,2024-07-11T01:07:33.000Z,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iconsiam,centrocomercial,shopping,tailandia,bangkok,viajar,viajandoconbanshh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,1701130986,2023-11-28T00:23:06.000Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,maizina,venevision,rctv,noventeroydosmilero,venezueladeayer,venezuela,parati,comercialvintage,venezuela,comercialvintage,vtv,maizinaamericana,maizinavenezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35200,1720024032,2024-07-03T16:27:12.000Z,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,foryou,viral,comercial,dove,sabonete,fy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,1720622844,2024-07-10T14:47:24.000Z,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,porqueelamormanda,tlnovelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1720636686,2024-07-10T18:38:06.000Z,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,capcut,miraculous,miraculousladybug,anillos,alianza,samsung,galaxy,ring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702700,1702329477,2023-12-11T21:17:57.000Z,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ucl,escalator,team,realmadrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1720646241,2024-07-10T21:17:21.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,metas,trend,motivacion,azafata,tripulantedecabina,aviacion,fyp,parati,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1720652048,2024-07-10T22:54:08.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fyp,carlocb,foryou,aviacionmexico,parati,pilotocomercial,pilotoprivado,pilotosentiktok,parati,aviacion,sobrecargos,pilot,pilotlife,motivacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,1719536930,2024-06-28T01:08:50.000Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,fyp,findemes,lima,parati,comercial,ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1701428216,2023-12-01T10:56:56.000Z,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,retro,parati,rctv,detergenteabc,noventeroydosmilero,venezueladeayer,venezuela,abc,comercialvintage,retro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1716572333,2024-05-24T17:38:53.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,venezuela,comercial,noventeroydosmilero,los80,rctv,parati,fyp,venevision,chevette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1701385461,2023-11-30T23:04:21.000Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minicomponente,radio,comercialvintage,rctv,venezueladeayer,noventeroydosmilero,venevision,parati,retro,tecnologia,panasonic,am,fm,musica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1720632467,2024-07-10T17:27:47.000Z,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lhama,bertioga,mogidascruzes,sãopaulo,goldenretriever,meioambiente,ibama,trekking,tiktoknoticias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1720661284,2024-07-11T01:28:04.000Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118300,1708580020,2024-02-22T05:33:40.000Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mlp,mylittlepony,hasbro,toys,mylittleponytoys,princesscadance,mlpprincesscadence,mlpg4,mlpg4toys,doll,comercial,mlplatino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39200,1714681377,2024-05-02T20:22:57.000Z,1,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mibasiconiveasun,publicidad,niveasun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111000,1713657235,2024-04-20T23:53:55.000Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pinchetiktokponmeenparati,parati,blackpink,humor,viral,edit,jisoo,jennie,chaesoo,comercial,blink,cute,viral,edit,fyppppppppppppppppppppppp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34700,1678718620,2023-03-13T14:43:40.000Z,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador,ecuadorturismo,ecuadortravel,gastronomiaecuatoriana,elpaisdeloscuatromundos,pasilloecuatoriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147700,1668832451,2022-11-19T04:34:11.000Z,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador,fotos,qatar2022,pierohincapie,moisescaicedo,jeremysarmiento,latri,ecu,football,jdcaecuador,4u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385200,1717788978,2024-06-07T19:36:18.000Z,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,trendecuador,apoyoecuador,ecuadorenlacasa,trendecuatoriano,guayaquil,guayaquil_ecuador,makeupartist,makeuptransformation,fyp,fyyyyyyyyyyyyyyyy,xyzbca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36400,1719087262,2024-06-22T20:14:22.000Z,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,copaamerica,ecuador🇪🇨❤️,venezolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000,1677172346,2023-02-23T17:12:26.000Z,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,asmr,asmrwhispers,energyhealing,asmrsounds,asmrtriggers,asmrtiktoks,asmrmassage,energyhealing,asmrvideo,ecuadorlive,colibrivisuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100,1706756925,2024-02-01T03:08:45.000Z,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,piscinaolimpica,transguayaquil,guayaquil,viralecuador,ecuador,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51700,1704841370,2024-01-09T23:02:50.000Z,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador🇪🇨,noticias,urgente,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67800,1705284693,2024-01-15T02:11:33.000Z,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecuador,peru,edit,viral,video,tiktok,mas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1705281319,2024-01-15T01:15:19.000Z,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vivecentral💛💜,mauropazmiño,uce,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121300,1694062863,2023-09-07T05:01:03.000Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vamos,ecuador🇪🇨,tokyo,fypシ゚viral,paratii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,1712419575,2024-04-06T16:06:15.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emprendedor,lojainfantil,lojadecriança,lilacolorida,meme,memestiktok,roupas,fortaleza,ceara,lojacolorida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1703969468,2023-12-30T20:51:08.000Z,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,capcut,videosdeloja,videoslojaengracado,lojainfantil,lojaderoupas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61800,1708118521,2024-02-16T21:22:01.000Z,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ideia,date,dateideas,loja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49800,1710190853,2024-03-11T21:00:53.000Z,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lojaprecounico,precounico,mercadocar,utensiliosdecozinha,brinquedos,barato,desconto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1687794341,2023-06-26T15:45:41.000Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,apresentaçãotiktok,lojafeminina,moda,foryoupage,fyp,viral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,1705928262,2024-01-22T12:57:42.000Z,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dicasdevideo,videoloja,marketingloja,marketingdigital,diferente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,1698505229,2023-10-28T15:00:29.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,comedia,videoengracado,humor,vendedora,loja,lojadeouro,fy,feed,fy,humor,comedia,paulujoias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,1680135682,2023-03-30T00:21:22.000Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,capcut,lojafisica,inauguracaoloja,fyp,santaamelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1708795645,2024-02-24T17:27:25.000Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lojafeminina,lojaonline,lojaderoupas,fyp,foryoupage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18800,1695249388,2023-09-20T22:36:28.000Z,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecommerce,lojaonline,lojavirtual,trafegopago,trafegoorganico,markentinginfluencia,casalempreendedor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51200,1682176700,2023-04-22T15:18:20.000Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empreendedorismo,empreendedorismofeminino,lojaderoupas,modafitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1703858682,2023-12-29T14:04:42.000Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sonho,sonhorealizado,lojaderoupas,lojaonline,empreendedorismofeminino,donadeloja,lojaderoupasfemininas,emprendedoras,donadoproprionegocio,meta,fé,fy,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1706651289,2024-01-30T21:48:09.000Z,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,trend,engracado,dublagem,petshop,loja,vendas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1719509944,2024-06-27T17:39:04.000Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,graduacion,promo2024👩‍🎓😍,❤️🥺,593ecuador🇪🇨,delen❤️,apoyen❤,viral,parati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,1718996890,2024-06-21T19:08:10.000Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,viral,promo24,informatica,tiktok,ecuador🇪🇨,universidad,guayaquil,inolvidable,salida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1720585420,2024-07-10T04:23:40.000Z,0,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,foryou,foryoupage,losdelb_,bachillerato,2do,fyp,promo26,ecuador,venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191,1717284993,2024-06-01T23:36:33.000Z,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parati,esforse🇪🇨ecuador❤💂‍♂️☠🤙,graduación,promo2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1720639458,2024-07-10T19:24:18.000Z,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,viral,ecuador,te,moringa,natural,viralvideo,ponmeenparati,ponmeenparatitiktok,fibra,trend,efectivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1720567162,2024-07-09T23:19:22.000Z,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bebe,bebestiktoks,paratii,foryou,promoshop,ecuador🇪🇨,ecuador,guayaquil_ecuador,guayaquil,envios,enviosnacionales,productos,ecuador,bebeslindos,carpas,castillo,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
