diggCount,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,searchQuery,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,comerciales,santodomingoecuador,guayaquil,cuenca
663,17,0,0,617,17,59000000000.0,1,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37400,17,0,0,617,17,59000000000.0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,17,0,0,617,17,59000000000.0,1,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,17,0,0,617,17,59000000000.0,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,17,0,0,670,17,59000000000.0,1,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541300,17,0,0,608,17,59000000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141500,17,1,0,540,17,59000000000.0,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224400,17,1,0,617,17,59000000000.0,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,17,0,0,617,17,59000000000.0,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38600,17,0,0,617,17,59000000000.0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,17,0,0,617,17,59000000000.0,1,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,17,0,0,356,17,59000000000.0,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338000,17,0,0,608,17,59000000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397100,17,0,0,568,17,59000000000.0,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000,17,1,0,540,17,59000000000.0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116100,17,0,0,617,17,59000000000.0,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236100,17,0,0,617,17,59000000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380700,20,0,0,540,20,9700000000.0,1,213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154800,20,1,0,617,20,9700000000.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44200,20,0,0,322,20,9700000000.0,1,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
864300,20,0,0,419,20,9700000000.0,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29500,20,0,0,617,20,9700000000.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,20,0,0,617,20,9700000000.0,1,234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23400,20,0,0,676,20,9700000000.0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462900,20,0,0,617,20,9700000000.0,1,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1775,20,0,0,314,20,9700000000.0,1,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
518800,20,0,0,617,20,9700000000.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920300,20,0,0,21,20,9700000000.0,1,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989400,20,0,0,617,20,9700000000.0,1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60600,20,0,0,617,20,9700000000.0,1,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
614000,20,0,0,617,20,9700000000.0,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
412100,20,0,0,683,20,9700000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6089,20,0,0,106,20,9700000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126200,20,0,0,617,20,9700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,20,0,0,617,20,9700000000.0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,20,0,0,617,20,9700000000.0,1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22200,20,0,0,617,20,9700000000.0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,20,0,0,617,20,9700000000.0,1,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162300,20,0,0,15,20,9700000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,20,0,0,255,20,9700000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,20,0,0,617,20,9700000000.0,1,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73200,20,0,0,22,20,9700000000.0,1,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
258100,20,0,0,617,20,9700000000.0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,20,0,0,540,20,9700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
542000,20,0,0,617,20,9700000000.0,1,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
422,20,0,0,261,20,9700000000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317400,20,0,0,109,20,9700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7998,16,0,0,608,16,33700000000.0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305000,16,1,0,608,16,33700000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271200,16,0,0,617,16,33700000000.0,1,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516300,16,0,0,608,16,33700000000.0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,16,0,0,608,16,33700000000.0,1,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381700,16,1,0,608,16,33700000000.0,1,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52100,16,0,0,617,16,33700000000.0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69600,16,1,0,608,16,33700000000.0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202700,16,0,0,608,16,33700000000.0,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53600,16,0,0,617,16,33700000000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,16,0,0,540,16,33700000000.0,1,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,16,0,0,608,16,33700000000.0,1,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,16,0,0,608,16,33700000000.0,1,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,16,1,0,608,16,33700000000.0,1,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16700,16,1,0,617,16,33700000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62800,16,1,0,608,16,33700000000.0,1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,16,0,0,627,16,33700000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269500,16,0,0,412,16,33700000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32500,16,1,0,48,16,33700000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77200,16,1,0,608,16,33700000000.0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,16,0,0,296,16,33700000000.0,1,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,16,0,0,608,16,33700000000.0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171800,16,1,0,580,16,33700000000.0,1,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61200,16,0,0,494,16,33700000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32600,16,1,0,617,16,33700000000.0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71400,16,1,0,608,16,33700000000.0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,16,0,0,331,16,33700000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110900,16,0,0,617,16,33700000000.0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167300,16,0,0,608,16,33700000000.0,1,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,13,0,0,288,13,14200000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4269,13,0,0,373,13,14200000000.0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10400,13,1,0,617,13,14200000000.0,1,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13800,13,1,0,633,13,14200000000.0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,13,0,0,608,13,14200000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,13,0,0,212,13,14200000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119900,13,0,0,184,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10500,13,0,0,617,13,14200000000.0,1,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15900,13,0,0,617,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20600,13,0,0,192,13,14200000000.0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45500,13,0,0,89,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27200,13,0,0,243,13,14200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,13,0,0,617,13,14200000000.0,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18800,13,1,0,617,13,14200000000.0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33900,13,0,0,333,13,14200000000.0,1,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12900,13,0,0,448,13,14200000000.0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16900,13,0,0,183,13,14200000000.0,1,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14100,13,0,0,617,13,14200000000.0,1,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
265500,13,0,0,617,13,14200000000.0,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2282,13,0,0,170,13,14200000000.0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135300,13,0,0,608,13,14200000000.0,1,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,13,0,0,283,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,13,0,0,697,13,14200000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,13,0,0,608,13,14200000000.0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149200,13,0,0,21,13,14200000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13800,13,1,0,638,13,14200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14700,13,1,0,540,13,14200000000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,13,0,0,540,13,14200000000.0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290700,7,0,0,540,7,68200000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,0,0,683,7,68200000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330900,7,0,0,540,7,68200000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,7,0,0,616,7,68200000000.0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300000,7,0,0,684,7,68200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273600,7,0,0,425,7,68200000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482000,7,0,0,683,7,68200000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,7,0,0,540,7,68200000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,7,0,0,608,7,68200000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854100,7,0,0,599,7,68200000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,7,0,0,381,7,68200000000.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,7,0,0,64,7,68200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578400,7,0,0,148,7,68200000000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305700,7,0,1,500,7,68200000000.0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425200,7,0,0,617,7,68200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466800,7,0,0,665,7,68200000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266800,7,0,0,689,7,68200000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553800,7,0,0,698,7,68200000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678300,7,1,0,540,7,68200000000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521300,7,0,0,540,7,68200000000.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171400,7,0,1,540,7,68200000000.0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,7,0,0,587,7,68200000000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332600,7,0,0,4,7,68200000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267300,7,0,0,683,7,68200000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631100,7,0,0,182,7,68200000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466100,7,0,0,540,7,68200000000.0,1,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193000,7,0,0,683,7,68200000000.0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,8,0,0,265,8,18300000000.0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15300,8,0,0,265,8,18300000000.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259700,8,0,0,658,8,18300000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230800,8,0,0,62,8,18300000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559900,8,0,0,652,8,18300000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,8,0,0,617,8,18300000000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699900,8,0,0,654,8,18300000000.0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297200,8,0,0,494,8,18300000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,8,0,0,540,8,18300000000.0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186400,8,0,0,127,8,18300000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82600,8,0,0,179,8,18300000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,8,0,0,656,8,18300000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,8,0,0,608,8,18300000000.0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,8,0,0,223,8,18300000000.0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236400,8,1,0,540,8,18300000000.0,1,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59400,8,0,0,402,8,18300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94100,8,0,0,504,8,18300000000.0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284600,8,0,0,617,8,18300000000.0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50900,8,0,0,411,8,18300000000.0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,8,0,0,262,8,18300000000.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83700,8,0,0,617,8,18300000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49200,8,0,0,76,8,18300000000.0,1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374200,8,0,0,608,8,18300000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555700,8,0,0,1,8,18300000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75100,8,0,0,617,8,18300000000.0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,8,0,0,655,8,18300000000.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754800,8,0,0,397,8,18300000000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355400,8,0,0,617,8,18300000000.0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46200,8,0,0,181,8,18300000000.0,1,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2,0,0,608,2,1900000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,0,0,491,2,1900000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,0,0,324,2,1900000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,2,0,0,540,2,1900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400000,2,0,0,597,2,1900000000.0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24800,2,0,0,540,2,1900000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45800,2,0,0,385,2,1900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,2,0,0,540,2,1900000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175500,2,0,0,583,2,1900000000.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364500,2,0,0,540,2,1900000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,2,0,0,616,2,1900000000.0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,0,0,572,2,1900000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,2,0,0,617,2,1900000000.0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,2,0,0,617,2,1900000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41600,2,0,0,588,2,1900000000.0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2,0,0,548,2,1900000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2,0,0,563,2,1900000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,2,0,0,565,2,1900000000.0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,493,2,1900000000.0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,2,0,0,540,2,1900000000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92400,2,0,0,428,2,1900000000.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281,2,0,0,547,2,1900000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2,0,0,617,2,1900000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,2,0,0,617,2,1900000000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,2,0,0,549,2,1900000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2,0,0,73,2,1900000000.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,2,0,0,564,2,1900000000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,2,0,0,683,2,1900000000.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,6,0,0,617,6,195300000000.0,1,177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105500,6,0,0,446,6,195300000000.0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100000,6,0,0,517,6,195300000000.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,6,0,0,617,6,195300000000.0,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,6,0,0,617,6,195300000000.0,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,6,0,0,617,6,195300000000.0,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38500,6,0,0,617,6,195300000000.0,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42400,6,0,0,617,6,195300000000.0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40900,6,0,0,540,6,195300000000.0,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,6,0,0,324,6,195300000000.0,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77100,6,0,0,667,6,195300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,6,0,0,457,6,195300000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190300,6,0,0,617,6,195300000000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,10,0,0,310,10,6900000000.0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149300,10,0,0,268,10,6900000000.0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,10,0,0,540,10,6900000000.0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103200,10,0,0,390,10,6900000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101300,10,0,0,540,10,6900000000.0,1,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77100,10,0,0,705,10,6900000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128500,10,0,0,431,10,6900000000.0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13100,10,0,0,608,10,6900000000.0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,10,0,0,540,10,6900000000.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89600,10,0,0,540,10,6900000000.0,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266300,10,0,0,705,10,6900000000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,10,0,0,33,10,6900000000.0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41800,10,0,0,540,10,6900000000.0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,10,0,0,540,10,6900000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,10,0,0,3,10,6900000000.0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391300,10,0,0,540,10,6900000000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
